topoid,poigroup,poitype,poiname,poilabel,poilabeltype,poialtlabel,poisourcefeatureoid,accesscontrol,startdate,enddate,lastupdate,msoid,centroidid,shapeuuid,changetype,processstate,urbanity,cadid,createdate,modifieddate,lganame,councilname,abscode,ltocode,vgcode,wbcode
517400585,4,Wharf,,Wharf,GENERIC,,73,1,20130513092612,30000101000000,20130513092931.444,152745,,89bd5b8f-070d-33f1-8ca1-0e913e0fff16,I,,U,,,,,,,,,
517400586,4,Wharf,,Wharf,GENERIC,,73,1,20130513092612,30000101000000,20130513092931.444,152746,,889ffaa8-09ba-349c-bd05-6fa9c0622733,I,,U,,,,,,,,,
517400587,4,Wharf,,Wharf,GENERIC,,73,1,20130513092612,30000101000000,20130513092931.444,152747,,e6eef142-8afe-39fe-8526-a99ea95c305d,I,,U,,,,,,,,,
517400589,4,Wharf,,Wharf,GENERIC,,73,1,20130513092612,30000101000000,20130513092931.444,152748,,f98ab4fd-bfbb-35c4-9835-bc513161c015,I,,U,,,,,,,,,
517400590,4,Wharf,,Wharf,GENERIC,,73,1,20130513092612,30000101000000,20130513092931.444,152749,,92bca615-5c22-3d42-a3ec-e8d2602b640d,I,,U,,,,,,,,,
517400591,4,Wharf,,Wharf,GENERIC,,73,1,20130513092612,30000101000000,20130513092931.444,152750,,7ac3d891-1485-3214-9b89-241c4e721e60,I,,U,,,,,,,,,
517400592,4,Wharf,,Wharf,GENERIC,,73,1,20130513092612,30000101000000,20130513092931.444,152751,,87ef31c6-bdbb-3e9f-a5c7-a21890a3a10c,I,,U,,,,,,,,,
517400593,4,Wharf,,Wharf,GENERIC,,73,1,20130513092612,30000101000000,20130513092931.444,152752,,3ed4b511-2918-3e8f-bc37-b2ce70a2ecae,I,,U,,,,,,,,,
517400594,4,Wharf,,Wharf,GENERIC,,73,1,20130513092612,30000101000000,20130513092931.444,152753,,c0316ce4-df5a-323f-8a91-7cc7723486a3,I,,U,,,,,,,,,
517400595,4,Wharf,,Wharf,GENERIC,,73,1,20130513092612,30000101000000,20130513092931.444,152754,,3107f38e-de74-3f80-8e95-5a3befb01fe5,I,,U,,,,,,,,,
517400596,4,Wharf,,Wharf,GENERIC,,73,1,20130513092612,30000101000000,20130513092931.444,152755,,8cbda991-1ba5-369f-b3ac-9bdd9be7d5ce,I,,U,,,,,,,,,
517400597,4,Slipway,,Slipway,GENERIC,,72,1,20130513092612,30000101000000,20130513092931.444,152756,,50425eb4-e3e7-3526-a7da-61df4fe9a3b1,I,,S,,,,,,,,,
517402267,4,Boat Ramp,,Boat Ramp,GENERIC,,71,1,20130708131027,30000101000000,20130708131630.102,155370,,29909790-64c8-3439-8f10-410f532b65cb,I,,S,,,,,,,,,
517402270,4,Wharf,,Wharf,GENERIC,,73,1,20130708131027,30000101000000,20130708131630.103,155371,,6aee4664-277d-3a4a-b3a7-d864f112ef70,I,,U,,,,,,,,,
517402272,4,Wharf,,Wharf,GENERIC,,73,1,20130708131027,30000101000000,20130708131630.104,155372,,095e5456-0ddd-3c95-86b1-4905703eda14,I,,S,,,,,,,,,
517402274,4,Wharf,,Wharf,GENERIC,,73,1,20130708131027,30000101000000,20130708131630.105,155373,,7f13b25f-4d40-3c33-9018-1910c7af9dfb,I,,S,,,,,,,,,
517402309,4,Wharf,,Wharf,GENERIC,,73,1,20130708131027,30000101000000,20130708131630.106,155374,,1b4cc72f-3d85-35df-8762-f7b653547a55,I,,S,,,,,,,,,
517402314,4,Wharf,,Wharf,GENERIC,,73,1,20130708131027,30000101000000,20130708131630.107,155375,,90c33527-bf86-3bff-a731-961b11efe052,I,,S,,,,,,,,,
517402315,4,Wharf,,Wharf,GENERIC,,73,1,20130708131027,30000101000000,20130708131630.108,155376,,d26f9282-54a8-31c3-99b0-d0208e1f5f88,I,,S,,,,,,,,,
517402316,4,Wharf,,Wharf,GENERIC,,73,1,20130708131027,30000101000000,20130708131630.109,155377,,9d24da1d-41f2-3bf4-8c6f-134686d924bd,I,,S,,,,,,,,,
517402317,4,Wharf,,Wharf,GENERIC,,73,1,20130708131027,30000101000000,20130708131630.11,155378,,6ee87183-6610-3da5-af02-efe6c183aedc,I,,S,,,,,,,,,
517402324,4,Wharf,,Wharf,GENERIC,,73,1,20130708131027,30000101000000,20130708131630.111,155379,,5fc88732-d72f-366f-b583-a8a257ba0405,I,,U,,,,,,,,,
517402325,4,Wharf,,Wharf,GENERIC,,73,1,20130708131027,30000101000000,20130708131630.112,155380,,d923d8bf-e91d-3b48-8b6d-d76faa023626,I,,S,,,,,,,,,
517402328,4,Wharf,,Wharf,GENERIC,,73,1,20130708131027,30000101000000,20130708131630.113,155381,,b8859443-c3d3-3db5-8da5-82ef918f0406,I,,U,,,,,,,,,
517402329,4,Wharf,,Wharf,GENERIC,,73,1,20130708131027,30000101000000,20130708131630.114,155382,,3e53c1b5-d5da-38df-8ac8-153799ef2622,I,,U,,,,,,,,,
517402332,4,Wharf,,Wharf,GENERIC,,73,1,20130708131027,30000101000000,20130708131630.115,155383,,f3c9fbca-d427-30a1-97c3-f67588df0e49,I,,U,,,,,,,,,
517402333,4,Wharf,,Wharf,GENERIC,,73,1,20130708131027,30000101000000,20130708131630.116,155384,,b28b1bcd-0921-3f69-9036-da463d1b3959,I,,U,,,,,,,,,
517402338,4,Wharf,,Wharf,GENERIC,,73,1,20130708131027,30000101000000,20130708131630.117,155385,,74fed24e-8d46-30ef-be7b-87d14e70ed6d,I,,U,,,,,,,,,
517402339,4,Wharf,,Wharf,GENERIC,,73,1,20130708131027,30000101000000,20130708131630.118,155386,,e7ba8ba3-423c-3313-a0f0-f3c73738a90f,I,,U,,,,,,,,,
517402403,4,Wharf,GLEBE ISLAND CONTAINER TERMINAL,GLEBE ISLAND CONTAINER TERMINAL,NAMED,,73,1,20130708131027,30000101000000,20130708131630.119,155387,,8a35636f-3834-3c07-8635-ab3edfd9ca45,I,,S,,,,,,,,,
517402494,4,Slipway,,Slipway,GENERIC,,72,1,20130708131027,30000101000000,20130708131630.12,155388,,91b4736c-4e5b-34ed-9a87-98b4d31d54ab,I,,S,,,,,,,,,
517402495,4,Slipway,,Slipway,GENERIC,,72,1,20130708131027,30000101000000,20130708131630.121,155389,,47cf8ef0-1084-390a-b9f0-1a3c36e92860,I,,S,,,,,,,,,
517402496,4,Boat Ramp,,Boat Ramp,GENERIC,,71,1,20130708131027,30000101000000,20130708131630.122,155390,,7e3d96e2-423f-31db-a55f-9c926ad4b9c7,I,,S,,,,,,,,,
517402497,4,Wharf,,Wharf,GENERIC,,73,1,20130708131027,30000101000000,20130708131630.123,155391,,bd42f09a-f61b-31d5-9036-01b3f15c2da6,I,,S,,,,,,,,,
517402499,4,Wharf,,Wharf,GENERIC,,73,1,20130708131027,30000101000000,20130708131630.124,155392,,e1f1a639-6c6e-3de3-9e0f-7c9f6cd340ae,I,,S,,,,,,,,,
517402500,4,Wharf,,Wharf,GENERIC,,73,1,20130708131027,30000101000000,20130708131630.125,155393,,5af80444-f614-3fb9-862c-a6bf2e722f85,I,,S,,,,,,,,,
517402501,4,Wharf,,Wharf,GENERIC,,73,1,20130708131027,30000101000000,20130708131630.126,155394,,ebe99c4d-d79a-3e4c-bee9-a82bc0abfe65,I,,S,,,,,,,,,
517402503,4,Wharf,,Wharf,GENERIC,,73,1,20130708131027,30000101000000,20130708131630.127,155395,,5c8525a1-33a0-37d0-a53b-99ab70b25017,I,,S,,,,,,,,,
517402504,4,Wharf,,Wharf,GENERIC,,73,1,20130708131027,30000101000000,20130708131630.128,155396,,38e15149-f1ee-3d64-89b4-c4df2cdb65de,I,,S,,,,,,,,,
517402616,4,Marina,SUPER YACHT MARINA,SUPER YACHT MARINA,NAMED,,75,1,20130708131027,30000101000000,20130708131633.714,158125,,830fe315-4408-35af-b5ad-bf4796d48441,I,,S,,,,,,,,,
517402619,4,Wharf,,Wharf,GENERIC,,73,1,20130708131027,30000101000000,20130708131630.16,155428,,549e53bc-e7a2-3064-9323-acab07b882fb,I,,S,,,,,,,,,
517402731,4,Wharf,,Wharf,GENERIC,,73,1,20130708131027,30000101000000,20130708131630.216,155484,,6f542682-4ccd-37da-9173-fbaf52fcdbb1,I,,S,,,,,,,,,
517402809,4,Wharf,,Wharf,GENERIC,,73,1,20130708131027,30000101000000,20130708131630.217,155485,,11856b68-b5bf-379d-8617-d614d1903da8,I,,S,,,,,,,,,
517402811,4,Wharf,,Wharf,GENERIC,,73,1,20130708131027,30000101000000,20130708131630.218,155486,,f1ac9325-8f16-3296-9dd9-290e09b661d8,I,,S,,,,,,,,,
517402812,4,Wharf,,Wharf,GENERIC,,73,1,20130708131027,30000101000000,20130708131630.219,155487,,071faf3f-66fa-30d7-b2a7-768add7657ca,I,,S,,,,,,,,,
517402813,4,Wharf,,Wharf,GENERIC,,73,1,20130708131027,30000101000000,20130708131630.22,155488,,be17c044-6444-3469-9aa9-be76f01f99be,I,,S,,,,,,,,,
517402815,4,Wharf,,Wharf,GENERIC,,73,1,20130708131027,30000101000000,20130708131630.221,155489,,3d3fb2c8-cc73-3bbc-91a4-47caba71f886,I,,S,,,,,,,,,
517402817,4,Wharf,,Wharf,GENERIC,,73,1,20130708131027,30000101000000,20130708131630.222,155490,,314de404-31cf-37b9-9092-70d4b9887edd,I,,S,,,,,,,,,
517402818,4,Wharf,,Wharf,GENERIC,,73,1,20130708131027,30000101000000,20130708131630.223,155491,,c305d8c2-b674-3bef-ac17-5a0b773bcc91,I,,S,,,,,,,,,
517403269,4,Wharf,,Wharf,GENERIC,,73,1,20130708131027,30000101000000,20130708131630.263,155531,,8afd2065-ceaa-3681-bd51-c55ae31576a1,I,,S,,,,,,,,,
517403271,4,Wharf,,Wharf,GENERIC,,73,1,20130708131027,30000101000000,20130708131630.264,155532,,37dc3618-b82d-3dc2-9209-48f31018cf00,I,,S,,,,,,,,,
517403272,4,Wharf,,Wharf,GENERIC,,73,1,20130708131027,30000101000000,20130708131630.265,155533,,005a4833-533e-3601-985b-29a2a0af3ecf,I,,S,,,,,,,,,
517403273,4,Wharf,,Wharf,GENERIC,,73,1,20130708131027,30000101000000,20130708131630.266,155534,,d8197b2c-b53a-32f7-9d54-2b19530c7ace,I,,S,,,,,,,,,
517403274,4,Wharf,,Wharf,GENERIC,,73,1,20130708131027,30000101000000,20130708131630.267,155535,,9f435974-19b6-3bb0-8e79-4df982f6df90,I,,S,,,,,,,,,
517403275,4,Wharf,,Wharf,GENERIC,,73,1,20130708131027,30000101000000,20130708131630.268,155536,,a5d15229-a2aa-38c4-85a3-83ea3016e762,I,,S,,,,,,,,,
517403276,4,Wharf,,Wharf,GENERIC,,73,1,20130708131027,30000101000000,20130708131630.269,155537,,10824b49-0b20-3062-871a-2215d99dba5e,I,,S,,,,,,,,,
517403277,4,Wharf,,Wharf,GENERIC,,73,1,20130708131027,30000101000000,20130708131630.27,155538,,4adb4888-481c-301c-aec9-524148a09404,I,,S,,,,,,,,,
517403278,4,Wharf,,Wharf,GENERIC,,73,1,20130708131027,30000101000000,20130708131630.271,155539,,4379c780-7642-3801-909b-5b2413d46899,I,,S,,,,,,,,,
517403279,4,Wharf,,Wharf,GENERIC,,73,1,20130708131027,30000101000000,20130708131630.272,155540,,bf1e9207-277d-3901-9550-ca27d46f19f0,I,,S,,,,,,,,,
517403280,4,Wharf,,Wharf,GENERIC,,73,1,20130708131027,30000101000000,20130708131630.273,155541,,a04ea3af-6514-3123-9ca5-3061c6e54783,I,,S,,,,,,,,,
517403281,4,Wharf,,Wharf,GENERIC,,73,1,20130708131027,30000101000000,20130708131630.274,155542,,927d10d3-47dd-3654-82e9-6bb27429b52a,I,,S,,,,,,,,,
517403282,4,Wharf,,Wharf,GENERIC,,73,1,20130708131027,30000101000000,20130708131630.275,155543,,6def6c76-a49b-3f15-86d3-1c63b8d68be1,I,,S,,,,,,,,,
517403283,4,Wharf,,Wharf,GENERIC,,73,1,20130708131027,30000101000000,20130708131630.276,155544,,7ec8be82-4e82-3ecc-8626-968e127e5fd9,I,,S,,,,,,,,,
517403284,4,Wharf,,Wharf,GENERIC,,73,1,20130708131027,30000101000000,20130708131630.277,155545,,06e9cf57-4e5a-3f6c-b3de-9007b49d8aec,I,,S,,,,,,,,,
517403285,4,Wharf,,Wharf,GENERIC,,73,1,20130708131027,30000101000000,20130708131630.278,155546,,38d1c49c-5bdf-38e9-b6c4-6101feccfbc7,I,,S,,,,,,,,,
517403286,4,Wharf,,Wharf,GENERIC,,73,1,20130708131027,30000101000000,20130708131630.279,155547,,725ed965-f1fa-321f-9b75-134fcbdd32ef,I,,S,,,,,,,,,
517403287,4,Wharf,,Wharf,GENERIC,,73,1,20130708131027,30000101000000,20130708131630.28,155548,,6bb3417b-f9d8-367e-ad28-29125b6c1785,I,,S,,,,,,,,,
517403288,4,Wharf,,Wharf,GENERIC,,73,1,20130708131027,30000101000000,20130708131630.281,155549,,e964a39c-693c-3152-83c4-ba4013ddd6af,I,,S,,,,,,,,,
517403290,4,Wharf,,Wharf,GENERIC,,73,1,20130708131027,30000101000000,20130708131630.282,155550,,6921c14e-6d54-3679-b72e-00d4d435469e,I,,S,,,,,,,,,
517403292,4,Wharf,,Wharf,GENERIC,,73,1,20130708131027,30000101000000,20130708131630.283,155551,,adf088a6-eeed-3b53-8292-1fca6b4674be,I,,S,,,,,,,,,
517403293,4,Wharf,,Wharf,GENERIC,,73,1,20130708131027,30000101000000,20130708131630.284,155552,,38e5000d-9925-38d9-9170-4307d328a912,I,,S,,,,,,,,,
517403295,4,Wharf,,Wharf,GENERIC,,73,1,20130708131027,30000101000000,20130708131630.285,155553,,f8513d8e-7d07-3427-a794-79e38308958d,I,,S,,,,,,,,,
517403296,4,Wharf,,Wharf,GENERIC,,73,1,20130708131027,30000101000000,20130708131630.286,155554,,bfad9dc4-8122-3ae9-b267-87c1063c7f5f,I,,S,,,,,,,,,
517403383,4,Wharf,,Wharf,GENERIC,,73,1,20130708131027,30000101000000,20130708131630.287,155555,,b38d9bc4-0d04-3a04-9171-8bcb8ef9f047,I,,S,,,,,,,,,
517403388,4,Wharf,,Wharf,GENERIC,,73,1,20130708131027,30000101000000,20130708131630.288,155556,,faa64ab4-2b52-35e0-8393-0d167a941703,I,,S,,,,,,,,,
517403421,4,Wharf,,Wharf,GENERIC,,73,1,20130708131027,30000101000000,20130708131630.289,155557,,808dd9b9-bba6-32da-9ba8-0de0061099d9,I,,S,,,,,,,,,
517403422,4,Wharf,JONES BAY WHARF,JONES BAY WHARF,NAMED,,73,1,20130708131027,30000101000000,20130708131630.29,155558,,2eb2f1a5-c986-3e89-9157-0b5d0825af72,I,,S,,,,,,,,,
517403423,4,Wharf,JONES BAY WHARF,JONES BAY WHARF,NAMED,,73,1,20130708131027,30000101000000,20130708131630.291,155559,,a38b7f9d-bc22-3a60-8d89-0fc65e2e0368,I,,S,,,,,,,,,
517403424,4,Wharf,JONES BAY WHARF,JONES BAY WHARF,NAMED,,73,1,20130708131027,30000101000000,20130708131630.292,155560,,1e3e3726-f34a-35ea-bdd7-06663d89b97c,I,,S,,,,,,,,,
517403425,4,Wharf,JONES BAY WHARF,JONES BAY WHARF,NAMED,,73,1,20130708131027,30000101000000,20130708131630.293,155561,,37117367-1767-35f0-bc6e-30d3a9e062a6,I,,S,,,,,,,,,
517403426,4,Wharf,JONES BAY WHARF,JONES BAY WHARF,NAMED,,73,1,20130708131027,30000101000000,20130708131630.294,155562,,eae4548d-a684-3b2d-8627-df0cb8196141,I,,S,,,,,,,,,
517403436,4,Wharf,JONES BAY WHARF,JONES BAY WHARF,NAMED,,73,1,20130708131027,30000101000000,20130708131630.295,155563,,a28639c5-37ae-3ee7-9e6a-b251a94d48aa,I,,S,,,,,,,,,
517403437,4,Wharf,JONES BAY WHARF,JONES BAY WHARF,NAMED,,73,1,20130708131027,30000101000000,20130708131630.296,155564,,cfcc4ac6-12c1-37c3-bad9-00768c8a4506,I,,S,,,,,,,,,
517403438,4,Wharf,JONES BAY WHARF,JONES BAY WHARF,NAMED,,73,1,20130708131027,30000101000000,20130708131630.297,155565,,ff924f10-08ab-3de8-a49e-7c700d17d77f,I,,S,,,,,,,,,
517403440,4,Wharf,JONES BAY WHARF,JONES BAY WHARF,NAMED,,73,1,20130708131027,30000101000000,20130708131630.298,155566,,7f398d68-d0a2-37dc-8a20-10fa5198aaa9,I,,S,,,,,,,,,
517403453,4,Wharf,JONES BAY WHARF,JONES BAY WHARF,NAMED,,73,1,20130708131027,30000101000000,20130708131630.299,155567,,c9aa6188-3e65-3ccc-9b80-dde07703941c,I,,S,,,,,,,,,
517403454,4,Wharf,JONES BAY WHARF,JONES BAY WHARF,NAMED,,73,1,20130708131027,30000101000000,20130708131630.3,155568,,ec55d6f6-39ba-3c21-b337-62cfc9f51d04,I,,S,,,,,,,,,
517403455,4,Wharf,JONES BAY WHARF,JONES BAY WHARF,NAMED,,73,1,20130708131027,30000101000000,20130708131630.301,155569,,638f46a5-d0b1-3877-ad68-a545d293e589,I,,S,,,,,,,,,
517403456,4,Wharf,JONES BAY WHARF,JONES BAY WHARF,NAMED,,73,1,20130708131027,30000101000000,20130708131630.302,155570,,f9b10b1a-6c5c-3bb4-8882-98e57374dcd0,I,,S,,,,,,,,,
517403457,4,Wharf,JONES BAY WHARF,JONES BAY WHARF,NAMED,,73,1,20130708131027,30000101000000,20130708131630.303,155571,,ff4dd815-c0d5-373a-871a-7e93a93260f9,I,,S,,,,,,,,,
517403458,4,Wharf,JONES BAY WHARF,JONES BAY WHARF,NAMED,,73,1,20130708131027,30000101000000,20130708131630.304,155572,,0727f8e4-a685-3160-bd26-71bd1ce8176a,I,,S,,,,,,,,,
517403460,4,Wharf,JONES BAY WHARF,JONES BAY WHARF,NAMED,,73,1,20130708131027,30000101000000,20130708131630.305,155573,,42b7468d-9ecc-39f6-9936-d5918547fd76,I,,S,,,,,,,,,
517403464,4,Wharf,JONES BAY WHARF,JONES BAY WHARF,NAMED,,73,1,20130708131027,30000101000000,20130708131630.306,155574,,9bc3d0ae-df47-3c3f-befa-a212acd22959,I,,S,,,,,,,,,
517403465,4,Wharf,JONES BAY WHARF,JONES BAY WHARF,NAMED,,73,1,20130708131027,30000101000000,20130708131630.307,155575,,dc613ed4-8e4d-3f9b-b7be-2569e3340545,I,,S,,,,,,,,,
517403466,4,Wharf,JONES BAY WHARF,JONES BAY WHARF,NAMED,,73,1,20130708131027,30000101000000,20130708131630.308,155576,,85aaa630-cfb2-319c-a91b-813ebfabc94c,I,,S,,,,,,,,,
517403467,4,Wharf,JONES BAY WHARF,JONES BAY WHARF,NAMED,,73,1,20130708131027,30000101000000,20130708131630.309,155577,,4254224a-8fd3-34a7-88b6-d640d957f909,I,,S,,,,,,,,,
517403530,4,Wharf,JONES BAY WHARF,JONES BAY WHARF,NAMED,,73,1,20130708131027,30000101000000,20130708131630.31,155578,,f10f0b20-b6d0-3801-b690-4dbaea0157ee,I,,S,,,,,,,,,
517403536,4,Marina,DARLING HARBOUR MARINA,DARLING HARBOUR MARINA,NAMED,,75,1,20130708131027,30000101000000,20130708131633.715,158126,,5fb0dad0-d214-3282-86d2-1cd5c687ee4c,I,,U,,,,,,,,,
517403563,4,Wharf,SYDNEY WHARF,SYDNEY WHARF,NAMED,,73,1,20130708131027,30000101000000,20130708131630.311,155579,,130ee9e0-0bf2-3135-b5d8-3384ac46e1ac,I,,S,,,,,,,,,
517403785,4,Wharf,,Wharf,GENERIC,,73,1,20130708131027,30000101000000,20130708131630.312,155580,,795c011f-ff45-36b5-99f8-0d0a3d786cb5,I,,S,,,,,,,,,
517404211,4,Wharf,MAN-O'-WAR STEPS,MAN-O'-WAR STEPS,NAMED,,73,1,20130708131027,30000101000000,20130708131630.327,155595,,ada8d95c-6320-3439-a923-ca96142a206d,I,,S,,,,,,,,,
517404213,4,Wharf,MAN-O'-WAR STEPS,MAN-O'-WAR STEPS,NAMED,,73,1,20130708131027,30000101000000,20130708131630.328,155596,,08b82783-04a7-3a7b-a0c1-22f662f2c142,I,,S,,,,,,,,,
517405234,4,Wharf,JONES BAY WHARF,JONES BAY WHARF,NAMED,,73,1,20130708131027,30000101000000,20130708131630.435,155703,,b39b99a7-05dc-372a-abe6-d99639cf2bb9,I,,S,,,,,,,,,
517405235,4,Wharf,JONES BAY WHARF,JONES BAY WHARF,NAMED,,73,1,20130708131027,30000101000000,20130708131630.436,155704,,61f96f42-7b9a-3ef4-8651-269090eb7700,I,,S,,,,,,,,,
517405239,4,Wharf,JONES BAY WHARF,JONES BAY WHARF,NAMED,,73,1,20130708131027,30000101000000,20130708131630.437,155705,,840afa7b-4497-3fd4-bc28-3982a7bbd5e6,I,,S,,,,,,,,,
517417410,1,Community Medical Centre,YOUTHBLOCK HEALTH AND RESOURCE BUILDING,YOUTHBLOCK HEALTH AND RESOURCE BUILDING,NAMED,,166,1,20191029145511,30000101000000,20191029145620.873,222584,,009c740a-657d-354b-8b1c-5fcca2708fdc,M,,U,,,,,,,,,
517417418,1,Community Medical Centre,ROYAL PRINCE ALFRED HOSPITAL KGV BUILDING,ROYAL PRINCE ALFRED HOSPITAL KGV BUILDING,NAMED,,166,1,20191029145511,30000101000000,20191029145620.875,222585,,6bdf00ba-0cfb-3856-845a-b1d68a009778,M,,U,,,,,,,,,
517417436,1,Community Medical Centre,GLEBE EARLY CHILDHOOD HEALTH CENTRE,GLEBE EARLY CHILDHOOD HEALTH CENTRE,NAMED,,166,1,20191029145511,30000101000000,20191029145620.538,222394,,e33ebe42-e8cf-3274-bfa7-57b139652642,M,,U,,,,,,,,,
517417444,1,Community Medical Centre,REDFERN COMMUNITY HEALTH CENTRE,REDFERN COMMUNITY HEALTH CENTRE,NAMED,,166,1,20191029145511,30000101000000,20191029145620.54,222395,,16dd0817-1bb1-32a1-ba77-0fcc7d6dc7b1,M,,U,,,,,,,,,
517417461,1,Community Medical Centre,THE LANGTON CENTRE,THE LANGTON CENTRE,NAMED,,166,1,20191029145511,30000101000000,20191029145620.542,222396,,ba1e06ac-b4b6-3053-aecc-98dd4b134a2a,M,,U,,,,,,,,,
517417496,1,General Hospital,SYDNEY DAY SURGERY,SYDNEY DAY SURGERY,NAMED,,12,1,20211125104425,30000101000000,20211125104500.854,234423,,fcaf8307-571f-33b2-8f9c-8be2dee0f462,M,,U,,,,,,,,,
517417503,1,Community Medical Centre,KINGS CROSS EARLY CHILDHOOD CENTRE,KINGS CROSS EARLY CHILDHOOD CENTRE,NAMED,,166,1,20191029145511,30000101000000,20191029145620.548,222399,,7cc936e4-f2b7-37b8-9ba0-adeaff95baf5,M,,U,,,,,,,,,
517417523,1,Community Medical Centre,AREA HIV O'RIORDAN STREET CENTRE,AREA HIV O'RIORDAN STREET CENTRE,NAMED,,166,1,20191029145511,30000101000000,20191029145620.55,222400,,a9006327-51f0-337b-aa7c-98c18f703c1c,M,,U,,,,,,,,,
517417527,1,Community Medical Centre,MASCOT EARLY CHILDHOOD CENTRE,MASCOT EARLY CHILDHOOD CENTRE,NAMED,,166,1,20191029145511,30000101000000,20191029145620.552,222401,,2d8b3bab-b4ab-335f-9f95-a89b2428e977,M,,U,,,,,,,,,
517446901,1,Nursing Home,ANNIE GREEN COURT,ANNIE GREEN COURT,NAMED,RESIDENTIAL,4,1,20220309162135,30000101000000,20220309162233.724,236569,,cd4c2fed-1e41-3c31-9006-ab239ee43b0f,M,,U,,,,,,,,,
517458247,3,Club,CITY OF SYDNEY RSL AND COMMUNITY CLUB,CITY OF SYDNEY RSL AND COMMUNITY CLUB,NAMED,,41,1,20130913114333,30000101000000,20130913114619.95,160080,,01585487-eeff-3d6e-9424-5a93db98911a,I,,U,,,,,,,,,
517465454,3,Club,PADDINGTON WOOLLAHRA RSL MEMORIAL CLUB,PADDINGTON WOOLLAHRA RSL MEMORIAL CLUB,NAMED,,41,1,20130913114333,30000101000000,20130913114620.018,160148,,401f7c2a-d145-35d6-89bb-2d95f2970802,I,,U,,,,,,,,,
517465741,3,Club,CLUB REDFERN,CLUB REDFERN,NAMED,,41,1,20130913114333,30000101000000,20130913114620.038,160168,,fd24ff90-dd9e-3bcc-92b8-f1c77577ba2d,I,,U,,,,,,,,,
517470832,1,Community Facility,ROSEBERY COMMUNITY CENTRE,ROSEBERY COMMUNITY CENTRE,NAMED,,162,1,20151002125614,30000101000000,20151002130113,197041,,bc9f7545-7bbc-3831-a6d7-11e9728437bf,M,,U,,,,,,,,,
517470836,1,Community Facility,GREEN SQUARE COMMUNITY HALL,GREEN SQUARE COMMUNITY HALL,NAMED,,162,1,20151002125614,30000101000000,20151002130113,197042,,6a45e628-bc98-3ecb-9659-d12f5db0515b,M,,U,,,,,,,,,
517470840,1,Library,GREEN SQUARE LIBRARY,GREEN SQUARE LIBRARY,NAMED,,14,1,20130923085716,30000101000000,20130923085847.716,161352,,57b47cb2-6d92-332b-901e-37309ac67719,I,,U,,,,,,,,,
517470841,1,Community Facility,GREEN SQUARE NEIGHBOURHOOD SERVICE CENTRE,GREEN SQUARE NEIGHBOURHOOD SERVICE CENTRE,NAMED,,162,1,20151002125614,30000101000000,20151002130113,197043,,89edcfd2-bbdf-3542-a607-6d9d91509f2b,M,,U,,,,,,,,,
517470843,1,Community Facility,BOOLER COMMUNITY CENTRE,BOOLER COMMUNITY CENTRE,NAMED,,162,1,20151002125614,30000101000000,20151002130113,197044,,1272d331-c3bc-3a2e-acfe-f2af0a12af70,M,,U,,,,,,,,,
517470844,1,Community Facility,SYDNEY PARK COMMUNITY ROOM,SYDNEY PARK COMMUNITY ROOM,NAMED,,162,1,20151002125614,30000101000000,20151002130113,197045,,4a73493c-c164-3c0b-ac33-73aae0780b21,M,,U,,,,,,,,,
517470845,1,Community Facility,SYDNEY PARK PAVILLION,SYDNEY PARK PAVILLION,NAMED,,162,1,20151002125614,30000101000000,20151002130113,197046,,ae5fd496-a82d-3fd1-b3c5-73bfb3a68efe,M,,U,,,,,,,,,
517470855,1,Library,LIBRARY LINK PYRMONT,LIBRARY LINK PYRMONT,NAMED,,14,1,20130923085716,30000101000000,20130923085847.721,161357,,bf6c8c38-b5ac-3c9e-b7e7-bfb199c0cbf3,I,,U,,,,,,,,,
517470860,3,Sports Court,KENT STREET TENNIS COURT,KENT STREET TENNIS COURT,NAMED,,66,1,20130923085716,30000101000000,20130923085848.219,161646,,49531730-1394-32ae-b3a2-f99fb4919d78,I,,U,,,,,,,,,
517470861,1,Community Facility,KING GEORGE V RECREATION CENTRE,KING GEORGE V RECREATION CENTRE,NAMED,,162,1,20151002125614,30000101000000,20151002130113,197047,,b4433812-29c0-3f46-a64d-9133ec9dd933,M,,U,,,,,,,,,
517470862,1,Community Facility,CUSTOM HOUSE,CUSTOM HOUSE,NAMED,,162,1,20151002125614,30000101000000,20151002130113,197048,,a458c323-a662-3f20-8805-6a3ef07858c3,M,,U,,,,,,,,,
517470864,1,Community Facility,CITY RECITAL HALL,CITY RECITAL HALL,NAMED,,162,1,20151002125614,30000101000000,20151002130113,197049,,e5163d28-d32e-3bfa-9141-0281bc6d3c0b,M,,U,,,,,,,,,
517470878,3,Swimming Pool,IAN THORPE AQUATIC CENTRE,IAN THORPE AQUATIC CENTRE,NAMED,,43,1,20130923085716,30000101000000,20130923085847.725,161361,,9d721171-8293-3647-8d8d-01e105ab3aff,I,,U,,,,,,,,,
517470880,1,Community Facility,ULTIMO COMMUNITY CENTRE,ULTIMO COMMUNITY CENTRE,NAMED,,162,1,20151002125614,30000101000000,20151002130113,197050,,4ff99470-1009-3a38-9657-288a965f747a,M,,U,,,,,,,,,
517470882,1,Community Facility,REX CENTRE,REX CENTRE,NAMED,,162,1,20151002125614,30000101000000,20151002130113,197051,,0183125c-ff26-3364-9811-c1f6e513d342,M,,U,,,,,,,,,
